ingresos_mensuales,minutos_mensuales,cargo_recurrente,llamadas_asistidas_director,minutos_excedentes,llamadas_roaming,cambio_perc_minutos,cambio_perc_ingresos,llamadas_caidas,llamadas_bloqueadas,llamadas_no_contestadas,llamadas_atencion_cliente,llamadas_tripartitas,llamadas_recibidas,llamadas_salientes,llamadas_entrantes,llamadas_pico_ent_sal,llamadas_no_pico_ent_sal,llamadas_caidas_bloqueadas,llamadas_desviadas,llamadas_en_espera,meses_en_servicio,suscripciones_unicas,suscripciones_activas,equipos_totales,modelos_equipos,dias_equipo_actual,edad_hogar_1,edad_hogar_2,llamadas_retencion,ofertas_retencion_aceptadas,referidos_realizados,grupo_ingresos,ajustes_calificacion_credito,ingreso_diario,ratio_uso,costo_por_minuto,ocupacion,calificacion_crediticia,estado_civil,area_servicio,churn_bin
125.87,825,60.0,0.74,181,0,498.0,104.5,2.3,18.3,59.3,2,0.0,52.9,40.7,20.3,178.3,109.0,20.7,0.0,1.3,13,1,1,1,1.0,395,0.0,0.0,0,0,0,0,0,4.195666666666667,0.17992047713717693,0.15256969696969697,Other,7-Lowest,,NEVLVS702,1
38.39,535,45.0,0.25,9,0,258.0,10.2,5.0,3.0,18.0,0,0.0,132.9,37.7,17.3,103.0,59.3,8.0,0.0,2.3,13,1,1,2,2.0,247,50.0,22.0,0,0,0,8,0,1.2796666666666667,0.016544117647058824,0.07175700934579439,Other,2-High,No,MIAMIA305,0
55.38,157,59.0,0.25,0,0,-157.0,0.9,9.7,0.30000000000000004,22.7,5,0.0,4.9,20.0,0.0,41.0,17.3,10.0,0.0,0.0,15,1,1,1,1.0,441,40.0,42.0,0,0,0,5,0,1.846,0.0,0.35273885350318473,Professional,7-Lowest,Yes,BOSBOS508,1
60.73,241,70.0,0.74,0,0,302.0,0.2,0.7000000000000001,4.0,3.0,0,1.3,29.6,9.0,3.7,43.7,11.3,4.7,0.0,0.0,13,3,2,1,1.0,395,50.0,48.0,0,0,0,7,0,2.0243333333333333,0.0,0.25199170124481324,Other,2-High,Yes,CHILAG708,0
98.84,1276,55.0,1.49,174,0,-525.0,-59.9,11.3,12.7,38.0,4,2.3,462.8,60.3,28.3,94.3,226.3,24.0,0.0,13.3,11,2,1,1,1.0,333,46.0,44.0,0,0,0,1,0,3.2946666666666666,0.12,0.07746081504702194,Other,3-Good,Yes,FLNORL407,0
48.81,785,60.0,0.0,0,0,-44.0,1.2,1.7000000000000002,2.3,38.0,1,0.7000000000000001,225.7,75.3,38.3,82.7,94.7,4.0,0.0,0.30000000000000004,11,1,1,4,3.0,316,0.0,0.0,0,0,0,0,0,1.627,0.0,0.06217834394904459,Other,2-High,,HOUHOU281,0
31.72,268,40.0,1.73,0,0,-34.0,1.2,1.3,5.0,22.0,4,0.0,11.1,5.7,0.0,62.0,30.7,6.3,0.0,0.30000000000000004,13,1,1,1,1.0,395,28.0,0.0,0,0,0,9,0,1.0573333333333332,0.0,0.11835820895522388,Other,2-High,,OHINEW740,1
30.5,46,30.0,0.5,0,0,-10.0,0.5,0.30000000000000004,0.30000000000000004,3.3,0,0.0,4.8,7.0,1.0,18.3,5.3,0.7000000000000001,0.0,0.0,17,2,2,2,2.0,502,0.0,0.0,0,0,0,0,0,1.0166666666666666,0.0,0.6630434782608695,Other,3-Good,,MIADEL561,0
17.02,426,10.0,0.25,22,0,-243.0,-7.0,2.0,0.0,21.3,0,0.0,180.1,38.0,42.3,73.3,108.0,2.0,0.0,0.0,11,2,2,1,1.0,333,30.0,0.0,0,0,0,8,0,0.5673333333333334,0.049107142857142856,0.03995305164319249,Other,3-Good,,NYCBRO917,0
29.02,223,30.0,0.0,0,0,11.0,-0.5,1.0,2.0,14.7,2,0.30000000000000004,27.3,7.0,2.3,41.3,23.0,3.0,0.0,0.0,13,2,1,2,1.0,393,44.0,42.0,0,0,0,6,0,0.9673333333333333,0.0,0.13013452914798207,Professional,2-High,Yes,SANSMC512,0
58.6,889,30.0,4.21,43,0,-160.0,-13.7,11.7,10.7,74.7,5,0.0,171.2,79.3,46.7,98.3,219.3,22.3,0.0,3.7,11,2,1,3,2.0,40,0.0,0.0,0,0,0,0,0,1.9533333333333334,0.046137339055793994,0.06591676040494938,Other,3-Good,,SANMCA210,0
56.49,288,80.0,0.0,0,0,-288.0,0.0,9.7,0.0,17.3,0,0.0,134.3,21.0,8.0,67.0,71.3,9.7,0.0,0.7000000000000001,17,1,1,1,1.0,502,52.0,50.0,0,0,0,5,0,1.883,0.0,0.19614583333333335,Professional,2-High,,LAXANA714,1
50.56,479,40.0,0.5,38,0,361.0,42.7,6.3,0.0,6.7,0,0.0,28.9,23.3,5.0,13.0,58.3,6.3,0.0,0.0,17,1,1,1,1.0,502,0.0,0.0,0,0,0,0,0,1.6853333333333333,0.0735009671179884,0.10555323590814197,Other,5-Low,,NYCQUE917,0
79.91,888,60.0,0.5,87,0,-341.0,-25.7,17.3,1.0,31.7,0,0.0,155.5,110.3,20.3,118.0,143.3,18.3,0.0,2.0,13,1,1,3,2.0,9,60.0,52.0,0,0,0,1,0,2.6636666666666664,0.08923076923076922,0.08998873873873874,Other,3-Good,No,SHEHAG301,0
98.44,1109,60.0,2.9699999999999998,74,24,-86.0,-33.6,7.7,35.3,134.7,8,0.0,195.3,78.7,6.0,268.0,291.3,43.0,0.0,8.0,15,1,1,2,2.0,228,0.0,0.0,0,0,1,0,0,3.2813333333333334,0.06255283178360102,0.08876465284039675,Other,7-Lowest,,OKCEND580,0
30.24,43,40.0,0.25,0,0,51.0,0.7000000000000001,0.7000000000000001,0.0,4.3,0,0.30000000000000004,1.3,0.0,0.0,12.3,3.0,0.7000000000000001,0.0,0.0,13,2,1,2,2.0,389,40.0,42.0,0,0,0,5,0,1.008,0.0,0.7032558139534884,Professional,2-High,Yes,BOSBOS617,0
43.35,765,30.0,0.0,36,0,-15.0,12.9,2.7,5.3,39.7,3,0.0,148.5,13.0,4.3,70.3,129.3,8.0,0.0,1.7000000000000002,11,4,1,1,1.0,333,24.0,0.0,0,0,0,1,0,1.445,0.0449438202247191,0.05666666666666667,Clerical,3-Good,No,STLSTL314,1
88.69,1694,85.0,3.22,26,0,-258.0,-4.5,21.7,1.7000000000000002,83.0,14,3.0,548.5,61.3,27.3,382.3,305.3,23.3,0.0,16.0,11,2,1,2,2.0,325,66.0,0.0,0,0,0,5,0,2.9563333333333333,0.015116279069767442,0.052355371900826446,Other,6-Verylow,,PHIPHI215,1
37.64,848,45.0,0.0,1,0,-470.0,-0.30000000000000004,1.3,4.3,53.0,16,0.30000000000000004,484.1,30.7,5.3,115.0,170.3,5.7,0.0,5.0,17,1,1,4,2.0,175,22.0,0.0,1,1,0,8,0,1.2546666666666666,0.001177856301531213,0.04438679245283019,Other,2-High,No,ATLATL678,0
33.41,72,30.0,0.0,0,0,56.0,-0.2,0.7000000000000001,0.0,5.3,0,0.0,4.9,10.7,2.3,22.3,14.3,0.7000000000000001,0.0,0.0,13,1,1,1,1.0,395,0.0,0.0,0,0,0,0,0,1.1136666666666666,0.0,0.4640277777777777,Other,5-Low,,BOSBOS617,0
36.42,474,53.0,0.0,88,0,184.0,16.8,4.7,5.0,31.7,0,0.30000000000000004,71.9,25.3,3.7,79.0,67.7,10.0,0.0,0.30000000000000004,13,1,1,3,2.0,2,54.0,52.0,0,0,0,4,0,1.214,0.15658362989323843,0.07683544303797468,Professional,4-Medium,Yes,MIAFTM941,0
54.05,274,40.0,1.73,30,0,-30.0,-19.8,2.0,0.30000000000000004,53.7,2,0.30000000000000004,78.3,16.7,3.3,110.0,56.3,2.3,0.0,1.7000000000000002,13,1,1,2,1.0,103,0.0,0.0,0,0,0,0,0,1.8016666666666665,0.09868421052631579,0.19726277372262774,Other,5-Low,,DETDET313,0
42.4,432,36.0,5.45,0,1,-98.0,-4.4,9.7,1.3,22.0,1,0.0,17.8,35.0,4.3,105.0,43.0,11.0,0.0,0.0,17,1,1,1,1.0,502,0.0,0.0,1,1,0,0,0,1.4133333333333333,0.0,0.09814814814814815,Other,4-Medium,,DETFER248,0
84.57,1542,75.0,0.0,30,0,85.0,-9.6,16.0,4.7,135.3,18,0.30000000000000004,206.2,54.0,17.7,350.0,227.7,20.7,0.0,0.0,17,1,1,1,1.0,502,0.0,0.0,0,0,1,0,0,2.819,0.019083969465648856,0.05484435797665369,Other,5-Low,,NYCBRO917,0
88.38,484,10.0,0.99,194,20,-56.0,-78.9,6.7,9.3,8.3,1,0.0,81.6,11.3,0.30000000000000004,54.3,24.7,16.0,0.0,1.0,13,2,2,1,1.0,395,46.0,46.0,0,0,0,9,0,2.9459999999999997,0.2861356932153392,0.18260330578512396,Other,2-High,,ATLANE678,0
89.84,775,45.0,0.0,134,0,82.0,-54.9,6.0,64.7,15.7,1,1.7000000000000002,29.7,0.30000000000000004,0.30000000000000004,58.0,51.7,70.7,0.0,0.0,11,1,1,1,1.0,333,28.0,0.0,0,0,0,6,0,2.994666666666667,0.1474147414741474,0.1159225806451613,Other,3-Good,,CHINBK847,1
4.91,12,4.0,0.0,0,0,-12.0,-4.9,0.0,0.0,1.0,0,0.0,7.1,0.30000000000000004,0.30000000000000004,5.0,2.7,0.0,0.0,0.0,15,1,1,2,2.0,255,46.0,44.0,0,0,0,9,0,0.16366666666666668,0.0,0.4091666666666667,Other,3-Good,Yes,NNYALB518,0
37.23,392,26.0,1.49,49,0,-350.0,-37.2,1.7000000000000002,4.3,28.3,2,1.3,135.6,33.3,1.3,82.0,75.7,6.0,0.0,1.7000000000000002,15,1,1,1,1.0,441,0.0,0.0,0,0,0,0,0,1.2409999999999999,0.1111111111111111,0.09497448979591835,Other,3-Good,,SANSMC512,0
51.09,490,50.0,0.99,0,0,72.0,1.0,9.3,2.0,25.3,0,0.0,102.5,49.0,0.0,132.3,80.0,11.3,0.0,0.30000000000000004,15,1,1,1,1.0,441,42.0,22.0,0,0,0,5,0,1.703,0.0,0.10426530612244898,Other,5-Low,Yes,BOSFRA508,0
52.22,136,55.0,0.0,0,0,69.0,7.5,3.3,0.0,20.0,1,0.0,12.3,7.3,2.7,22.7,10.7,3.3,0.0,0.0,13,2,2,3,2.0,323,0.0,0.0,0,0,0,0,0,1.7406666666666666,0.0,0.3839705882352941,Other,5-Low,No,NEVLMS619,0
104.52,1182,35.0,0.0,178,0,1054.0,-11.7,12.3,0.7000000000000001,13.3,3,0.30000000000000004,360.1,55.7,13.0,162.0,123.3,13.0,0.0,0.0,15,1,1,2,2.0,136,0.0,0.0,0,0,0,0,0,3.484,0.13088235294117648,0.08842639593908629,Other,2-High,,NYCMAN917,0
34.53,381,30.0,0.25,12,0,-30.0,-4.5,1.3,4.0,31.3,8,0.30000000000000004,107.8,19.3,19.7,94.7,126.3,5.3,0.0,3.3,15,5,3,2,2.0,237,50.0,52.0,0,0,0,7,0,1.151,0.030534351145038167,0.09062992125984252,Other,1-Highest,Yes,MIAWPB561,0
41.49,331,40.0,0.25,36,1,94.0,14.5,3.3,0.7000000000000001,25.7,0,0.7000000000000001,57.5,26.7,3.7,72.3,115.3,4.0,0.0,0.7000000000000001,17,1,1,2,2.0,6,54.0,0.0,0,0,0,8,0,1.383,0.09809264305177112,0.1253474320241692,Other,2-High,,PHXPHX602,0
70.2,402,70.0,0.0,32,0,-134.0,-10.2,3.7,3.7,14.0,0,0.0,33.8,48.3,4.0,83.0,48.0,7.3,0.0,0.30000000000000004,11,2,2,3,2.0,331,0.0,0.0,0,0,0,0,0,2.3400000000000003,0.07373271889400922,0.1746268656716418,Other,2-High,,OHIASH419,1
60.58,287,70.0,0.5,0,0,36.0,0.8,7.0,9.0,25.3,0,0.7000000000000001,14.2,13.7,3.7,58.0,21.0,16.0,0.0,0.30000000000000004,15,2,2,3,3.0,166,42.0,0.0,0,0,0,6,0,2.0193333333333334,0.0,0.2110801393728223,Other,2-High,,MINSTP612,1
44.34,627,10.0,1.49,74,14,-22.0,-29.1,4.3,1.0,32.7,0,0.0,22.9,31.3,5.3,96.7,36.7,5.3,0.0,0.0,17,3,3,1,1.0,502,50.0,0.0,0,0,0,7,0,1.4780000000000002,0.10556348074179743,0.0707177033492823,Other,2-High,,BOSMAN603,0
127.89,768,30.0,1.49,188,0,-338.0,-78.5,16.0,15.7,54.0,3,0.0,163.8,15.3,1.0,67.7,122.7,31.7,0.0,0.30000000000000004,11,1,1,1,1.0,333,0.0,0.0,0,0,0,1,0,4.263,0.19665271966527198,0.1665234375,Other,5-Low,No,LAXANA714,0
45.24,190,30.0,0.0,40,0,-66.0,-10.2,1.7000000000000002,4.3,7.0,2,0.0,0.0,1.3,0.0,48.0,8.0,6.0,0.0,0.0,15,1,1,1,1.0,441,0.0,0.0,0,0,0,1,0,1.508,0.17391304347826086,0.23810526315789474,Other,7-Lowest,No,LOUNAL812,0
50.97,372,60.0,0.5,1,0,-168.0,-1.0,2.3,0.30000000000000004,16.0,0,0.30000000000000004,99.0,4.7,0.0,62.3,72.0,2.7,0.0,0.30000000000000004,17,1,1,2,2.0,257,0.0,0.0,0,0,0,0,0,1.699,0.002680965147453083,0.13701612903225807,Other,7-Lowest,,SEASPO509,1
59.3,493,47.0,0.99,60,0,84.0,-23.3,10.0,1.7000000000000002,35.3,0,0.0,16.3,8.0,0.0,101.7,59.3,11.7,0.0,1.7000000000000002,15,1,1,1,1.0,441,50.0,46.0,0,0,0,5,0,1.9766666666666666,0.10849909584086799,0.1202839756592292,Other,7-Lowest,No,BOSBOS617,0
74.52,944,60.0,1.98,74,0,-309.0,-16.4,11.0,0.7000000000000001,31.3,3,0.30000000000000004,201.2,6.3,5.0,60.0,73.3,11.7,0.0,2.0,11,2,1,2,2.0,333,32.0,30.0,0,0,0,7,0,2.484,0.07269155206286837,0.07894067796610169,Other,5-Low,,PHIPHI215,0
39.14,168,45.0,0.74,0,0,29.0,1.1,3.7,0.30000000000000004,7.3,0,0.0,18.6,22.7,5.3,45.7,26.3,4.0,0.0,0.0,13,4,3,2,2.0,47,28.0,0.0,0,0,0,2,0,1.3046666666666666,0.0,0.23297619047619048,Other,3-Good,No,NYCKPT732,0
29.02,596,30.0,0.0,22,0,-408.0,1.0,1.0,10.7,30.7,2,0.0,272.5,24.3,64.7,60.0,122.0,11.7,0.0,2.0,13,1,1,3,2.0,89,0.0,0.0,0,0,0,0,0,0.9673333333333333,0.03559870550161812,0.048691275167785236,Other,5-Low,,HOUSPR832,0
23.49,14,20.0,0.25,0,0,8.0,-0.2,2.7,0.30000000000000004,1.0,0,0.0,0.9,0.30000000000000004,0.0,4.7,2.3,3.0,0.0,0.0,15,2,2,1,1.0,440,46.0,40.0,0,0,0,3,0,0.7829999999999999,0.0,1.6778571428571427,Other,2-High,Yes,LAXMON323,0
71.72,386,44.0,0.0,92,0,-118.0,-29.1,4.7,6.3,25.7,0,0.30000000000000004,60.1,8.7,2.3,50.3,52.0,11.0,0.0,0.30000000000000004,11,1,1,1,1.0,332,26.0,24.0,0,0,0,9,0,2.3906666666666667,0.19246861924686193,0.18580310880829015,Other,2-High,Yes,MILMIL414,0
132.06,1205,60.0,2.48,234,0,214.0,44.2,6.7,4.7,24.0,0,0.0,70.2,41.7,7.0,93.7,96.7,11.3,0.0,1.7000000000000002,11,2,1,2,2.0,108,0.0,0.0,0,0,0,0,0,4.402,0.1626129256428075,0.10959336099585062,Other,3-Good,,DALFTW817,0
77.47,568,30.0,1.24,57,1,40.0,-14.4,3.3,1.3,19.7,0,0.0,71.3,37.0,0.7000000000000001,81.0,37.7,4.7,0.0,0.30000000000000004,15,1,1,1,1.0,440,46.0,0.0,0,0,0,8,0,2.582333333333333,0.0912,0.13639084507042254,Other,3-Good,,BOSBOS508,1
63.13,447,70.0,0.0,18,1,-256.0,-5.5,3.7,16.3,19.0,0,0.0,42.0,2.7,0.0,51.3,27.7,20.0,0.0,0.0,11,2,1,1,1.0,332,28.0,28.0,0,0,0,7,0,2.1043333333333334,0.03870967741935484,0.14123042505592842,Other,2-High,Yes,ATLCHA423,1
90.09,524,60.0,0.74,25,31,326.0,-20.0,1.3,1.0,13.0,4,0.0,166.8,6.7,0.0,49.7,21.0,2.3,0.0,0.0,11,1,1,1,1.0,332,46.0,38.0,0,0,0,6,0,3.003,0.04553734061930783,0.17192748091603055,Other,4-Medium,Yes,FLNWNP407,0
28.18,236,40.0,0.99,0,0,-34.0,-0.2,1.3,3.7,5.3,0,0.0,12.8,2.0,0.0,16.3,29.0,5.0,0.0,0.0,13,2,1,1,1.0,394,40.0,34.0,0,0,0,6,0,0.9393333333333334,0.0,0.11940677966101695,Other,1-Highest,Yes,CHINBK847,0
32.25,156,30.0,1.98,0,0,19.0,-1.3,0.7000000000000001,0.0,5.7,2,0.0,6.1,8.7,1.3,33.7,8.3,0.7000000000000001,0.0,0.0,11,1,1,1,1.0,332,54.0,54.0,0,0,0,6,0,1.075,0.0,0.20673076923076922,Crafts,2-High,Yes,DETFER248,0
78.93,272,42.0,0.0,40,0,56.0,-16.2,3.7,0.30000000000000004,43.0,2,0.0,58.3,8.3,0.0,98.3,42.0,4.0,0.0,0.0,11,1,1,2,2.0,39,40.0,0.0,1,1,0,3,0,2.6310000000000002,0.1282051282051282,0.2901838235294118,Other,2-High,No,NYCBRO917,1
39.51,358,45.0,0.5,8,0,-131.0,-3.7,20.7,0.30000000000000004,2.7,0,0.30000000000000004,110.8,41.0,13.7,125.3,60.3,21.0,0.0,0.0,15,1,1,2,2.0,119,64.0,0.0,0,0,0,2,0,1.317,0.02185792349726776,0.11036312849162011,Other,3-Good,Yes,NYCMAN917,0
20.98,480,10.0,0.25,22,1,182.0,8.8,2.0,0.7000000000000001,14.3,0,0.0,133.9,26.7,18.7,68.7,30.0,2.7,0.0,1.0,15,2,2,1,1.0,440,28.0,0.0,0,0,0,6,0,0.6993333333333334,0.043824701195219126,0.043708333333333335,Professional,2-High,Yes,OKCOKC405,1
52.42,482,60.0,1.98,0,0,-142.0,1.5,7.0,0.0,32.7,4,0.0,120.5,80.7,25.7,116.0,137.7,7.0,0.0,1.0,11,1,1,1,1.0,332,0.0,0.0,0,0,1,0,0,1.7473333333333334,0.0,0.1087551867219917,Other,7-Lowest,,APCWAS202,1
54.99,1486,60.0,0.25,2,0,-260.0,-1.0,19.3,0.0,28.7,4,0.0,316.2,67.7,11.0,146.0,256.0,19.3,0.0,0.0,15,1,1,2,2.0,189,0.0,0.0,0,0,0,0,0,1.833,0.0013440860215053765,0.03700538358008076,Other,7-Lowest,,NYCBRO917,1
48.75,280,50.0,0.25,21,0,-249.0,-8.8,6.3,0.30000000000000004,18.0,0,0.0,52.6,38.0,0.30000000000000004,107.7,11.3,6.7,0.0,1.0,15,1,1,1,1.0,440,0.0,0.0,0,0,0,0,0,1.625,0.06976744186046512,0.17410714285714285,Other,2-High,,SFRPAL650,1
27.95,253,10.0,0.0,38,6,-125.0,-8.3,1.7000000000000002,0.7000000000000001,10.3,0,0.30000000000000004,96.5,12.3,5.7,64.7,13.0,2.3,0.0,0.7000000000000001,15,2,2,1,1.0,440,36.0,32.0,0,0,0,9,0,0.9316666666666666,0.13058419243986255,0.11047430830039526,Professional,2-High,Yes,ATLANE678,1
254.5,2027,60.0,0.0,549,0,200.0,38.7,33.3,5.3,90.0,9,3.7,765.4,31.7,139.7,504.3,403.0,38.7,0.0,11.7,15,1,1,2,2.0,187,0.0,0.0,0,0,0,0,0,8.483333333333333,0.21312111801242237,0.12555500740009867,Other,7-Lowest,,NYCBRO917,0
30.15,38,30.0,0.0,0,0,-32.0,-0.2,0.0,0.0,1.7000000000000002,0,0.0,7.0,10.0,0.0,22.7,7.0,0.0,0.0,0.0,13,1,1,1,1.0,394,40.0,0.0,0,0,0,5,0,1.005,0.0,0.7934210526315789,Professional,2-High,Yes,NOLKEN504,1
58.61,765,40.0,0.0,36,0,-38.0,-15.4,3.3,28.3,45.0,3,0.0,61.4,13.0,0.7000000000000001,114.3,54.0,31.7,0.0,0.7000000000000001,15,2,2,1,1.0,440,32.0,0.0,0,0,0,5,0,1.9536666666666667,0.0449438202247191,0.07661437908496732,Other,4-Medium,No,OKCWIC940,0
300.36,1481,30.0,0.0,768,1,-1087.0,-268.0,1.3,2.0,46.7,12,0.30000000000000004,1530.6,46.7,15.3,66.3,134.0,3.3,0.0,2.0,13,1,1,1,1.0,394,0.0,0.0,0,0,0,3,0,10.012,0.3414851044908848,0.20280891289669142,Other,5-Low,,KCYKCM816,1
33.93,361,37.0,0.0,0,0,-86.0,-3.9,4.7,3.3,12.7,0,0.0,33.4,6.0,0.7000000000000001,20.0,33.3,8.0,0.0,0.30000000000000004,17,1,1,1,1.0,501,0.0,0.0,0,0,0,0,0,1.131,0.0,0.09398891966759003,Other,7-Lowest,,MIANDA305,0
19.1,124,10.0,0.0,22,0,-120.0,-9.1,0.30000000000000004,6.7,6.0,0,0.7000000000000001,7.0,3.3,1.3,16.7,22.3,7.0,0.0,0.0,11,2,2,1,1.0,332,52.0,50.0,0,0,0,5,0,0.6366666666666667,0.1506849315068493,0.15403225806451615,Other,3-Good,Yes,OHIAKR330,0
49.99,138,60.0,0.0,0,0,5.0,0.0,1.0,1.7000000000000002,23.0,0,0.0,29.2,2.7,1.0,74.7,23.7,2.7,0.0,0.0,13,1,1,1,1.0,394,0.0,0.0,0,0,0,3,0,1.6663333333333334,0.0,0.3622463768115942,Other,7-Lowest,,SANKIL254,0
131.81,1818,71.0,1.98,188,0,1358.0,101.4,49.7,7.7,135.3,56,0.0,207.2,97.0,8.0,221.3,325.7,57.3,0.0,12.0,15,1,1,3,3.0,124,0.0,0.0,0,0,0,0,0,4.393666666666666,0.09371884346959122,0.0725027502750275,Other,5-Low,,SFROAK510,0
52.75,118,58.0,1.24,0,1,-58.0,-60.5,11.0,1.3,20.0,0,0.30000000000000004,9.3,8.3,0.30000000000000004,53.3,17.7,12.3,0.0,0.30000000000000004,15,1,1,1,1.0,440,36.0,26.0,0,0,0,7,0,1.7583333333333333,0.0,0.4470338983050847,Other,5-Low,Yes,PHIPHI215,0
38.99,437,45.0,0.0,0,0,-263.0,0.0,2.3,16.3,25.3,1,0.0,98.5,27.7,9.0,132.7,120.3,18.7,0.0,5.0,17,1,1,3,3.0,127,0.0,0.0,0,0,0,0,0,1.2996666666666667,0.0,0.08922196796338673,Other,5-Low,,OKCMAN785,0
59.99,105,60.0,0.0,0,0,-64.0,0.0,1.0,0.30000000000000004,8.3,0,0.0,14.6,4.0,0.0,29.3,12.0,1.3,0.0,0.0,15,2,2,1,1.0,440,38.0,40.0,0,0,0,7,0,1.9996666666666667,0.0,0.5713333333333334,Professional,1-Highest,No,OHICIN513,1
37.09,181,40.0,0.25,0,4,30.0,-1.6,3.7,0.30000000000000004,10.3,1,0.0,38.1,3.0,0.0,38.7,19.0,4.0,0.0,0.0,15,1,1,1,1.0,440,42.0,40.0,0,0,0,5,0,1.2363333333333335,0.0,0.20491712707182322,Other,5-Low,Yes,DETDET313,0
80.94,535,40.0,10.39,111,0,-21.0,13.0,4.3,49.0,24.3,0,8.7,155.4,16.0,0.30000000000000004,175.7,94.3,53.3,0.0,1.0,11,1,1,3,3.0,276,0.0,0.0,0,0,0,0,0,2.698,0.17182662538699692,0.15128971962616822,Other,7-Lowest,,NCRFAY910,0
40.12,362,45.0,1.49,8,0,52.0,-3.1,6.0,0.30000000000000004,20.0,0,0.30000000000000004,93.6,9.0,1.0,88.3,74.0,6.7,0.0,1.3,11,1,1,1,1.0,332,52.0,48.0,0,0,0,6,0,1.3373333333333333,0.021621621621621623,0.11082872928176794,Student,5-Low,No,BOSBOS617,0
32.78,76,30.0,2.48,0,0,-19.0,-2.6,9.7,1.0,5.3,0,0.0,0.0,0.7000000000000001,0.0,16.3,13.3,10.7,0.0,0.0,11,1,1,1,1.0,332,36.0,0.0,0,0,0,9,0,1.0926666666666667,0.0,0.4313157894736842,Other,2-High,,PHISAL856,1
33.0,414,32.0,0.0,32,0,-387.0,-40.9,6.0,4.7,53.0,8,0.30000000000000004,130.8,44.7,24.7,75.7,170.0,10.7,0.0,2.7,13,1,1,3,1.0,214,0.0,0.0,0,0,1,0,0,1.1,0.07174887892376682,0.07971014492753623,Other,2-High,,HOUSPR832,0
118.91,524,30.0,5.2,226,0,-22.0,-23.0,5.7,0.30000000000000004,14.7,0,1.0,179.7,23.7,6.7,138.7,31.0,6.0,0.0,0.30000000000000004,11,4,4,1,1.0,332,0.0,0.0,0,0,0,0,0,3.9636666666666667,0.30133333333333334,0.22692748091603052,Other,1-Highest,,APCSIL301,0
64.02,1417,60.0,3.96,4,0,-386.0,-14.0,18.0,2.0,75.0,3,0.0,539.7,52.7,17.0,155.3,214.3,20.0,0.0,9.3,15,2,2,4,3.0,337,0.0,0.0,0,0,0,7,0,2.134,0.0028149190710767065,0.045179957657021874,Other,6-Verylow,,PHIPLS609,1
34.78,87,30.0,3.22,4,0,-69.0,-4.8,2.0,0.0,8.3,0,0.7000000000000001,4.1,25.7,0.0,28.7,14.7,2.7,0.0,0.0,15,1,1,1,1.0,440,44.0,38.0,0,0,0,7,0,1.1593333333333333,0.04395604395604396,0.39977011494252873,Other,4-Medium,No,SFRDAN925,1
37.33,424,10.0,0.25,73,1,-132.0,-18.9,4.3,0.30000000000000004,27.0,0,0.7000000000000001,68.9,54.7,10.3,123.7,40.3,4.7,0.0,0.30000000000000004,11,3,3,1,1.0,332,54.0,48.0,0,0,0,9,0,1.2443333333333333,0.14688128772635814,0.08804245283018867,Other,2-High,,SFRDAN925,0
60.28,262,60.0,0.99,31,0,-56.0,-8.3,11.0,0.7000000000000001,63.0,1,1.3,45.2,33.0,10.0,126.0,29.3,11.7,0.0,0.30000000000000004,17,2,2,1,1.0,501,52.0,0.0,0,0,0,9,0,2.009333333333333,0.10580204778156997,0.2300763358778626,Other,2-High,Yes,DETPON248,0
52.95,1232,63.0,1.73,0,0,602.0,-10.0,11.7,0.30000000000000004,55.3,3,0.0,376.9,68.3,36.7,78.7,197.3,12.0,0.0,0.0,11,1,1,2,2.0,7,0.0,0.0,0,0,0,0,0,1.7650000000000001,0.0,0.04297889610389611,Other,6-Verylow,,NYCMAN917,0
82.88,390,40.0,0.0,148,0,-210.0,-52.5,1.0,3.0,1.7000000000000002,0,0.30000000000000004,36.6,7.0,0.0,25.3,10.7,4.0,0.0,0.0,11,1,1,1,1.0,332,54.0,52.0,0,0,0,7,0,2.7626666666666666,0.275092936802974,0.2125128205128205,Professional,2-High,Yes,OHICLE216,1
122.11,1438,60.0,1.49,249,0,-120.0,-64.7,33.0,2.0,45.7,4,0.0,707.6,106.7,33.3,169.0,328.7,35.0,0.0,6.3,13,1,1,1,1.0,394,0.0,0.0,0,0,0,8,0,4.070333333333333,0.14759928867812686,0.08491655076495132,Other,7-Lowest,,NYCMAN917,1
12.56,146,10.0,0.25,9,0,-38.0,-2.6,0.30000000000000004,1.0,16.3,0,0.0,34.5,2.3,8.3,25.0,34.0,1.3,0.0,0.0,13,3,3,1,1.0,394,40.0,0.0,0,0,0,6,0,0.4186666666666667,0.05806451612903226,0.08602739726027397,Professional,3-Good,No,INDIND317,0
43.79,572,45.0,0.0,14,0,-178.0,-5.8,10.3,0.30000000000000004,122.3,7,0.0,28.4,27.0,10.0,104.7,169.3,10.7,0.0,0.0,17,1,1,1,1.0,501,0.0,0.0,0,0,0,2,0,1.4596666666666667,0.023890784982935155,0.07655594405594406,Other,4-Medium,No,LAXMON323,1
50.44,325,60.0,0.0,0,0,-48.0,-0.4,5.7,2.7,21.0,0,0.30000000000000004,45.6,59.7,15.7,54.0,97.3,8.3,0.0,0.7000000000000001,11,1,1,1,1.0,332,50.0,46.0,0,0,1,9,0,1.6813333333333333,0.0,0.1552,Other,5-Low,Yes,DENBOU303,1
